,FLAG_TSUNAMI,YEAR,MONTH,FOCAL_DEPTH,EQ_PRIMARY,COUNTRY,LATITUDE,LONGITUDE,REGION_CODE,avg_density,sum_density,density_deviation,max_density,HDI,HDI_pop_wgt,max_HDI,SoilDensity,Soil_pop_wgt,max_soil,dist_to_closest_pop,pop_dist_deviation,avg_pop_distance,eq_mag_unlogged,Years_Before_Data_Age,avg_diff,avg_pred,ct,actual
1685,1,2004,9.0,10.0,7.4,JAPAN,33.184,137.071,30.0,367189.3,25703252.0,662441.3502043233,3685911.5,0.90288967,0.906614,0.9159301,1.122428560256975,1.1892163558774873,1.4099999666216068,0.9611956096482382,0.3630287703311092,1.760116829410754,25118864.315095823,11,-0.13810077039583213,0.13810077039583213,2,0.0
1686,1,2004,9.0,14.0,7.2,JAPAN,33.07,136.618,30.0,380451.2,26631584.0,677009.605484038,3685911.5,0.90092415,0.9061967,0.9159301,1.1218571305274962,1.1755020378855063,1.4099999666216068,0.7423435862111043,0.4362261890164829,1.7161624262504678,15848931.924611142,11,-0.2112742551097571,0.2112742551097571,1,0.0
1687,1,2004,11.0,10.0,6.6,CANADA,49.277,-128.772,150.0,207.5771,14530.397,636.0963450010972,3450.7012,0.9232176,0.9232174,0.9232176,1.194857132434847,1.1437316175345902,1.3400000333785969,1.2343877024749168,0.4669571353561622,2.243727865248854,3981071.7055349695,11,0.04276974412808045,-0.04276974412808045,4,0.0
1688,1,2004,11.0,10.0,7.1,NEW ZEALAND,-46.676,164.721,170.0,1669.8771,116891.4,7055.4015144545965,56807.625,0.915,0.915,0.915,1.2429999862398338,1.1315078551901223,1.3600000143051858,1.8377478064408708,0.6198476035167473,3.430484404468406,12589254.117941665,11,0.03108969365741485,-0.03108969365741485,3,0.0
1689,1,2004,11.0,10.0,7.5,INDONESIA,-8.152,124.868,60.0,36868.047,2580763.2,55208.95272485701,396234.1,0.62740827,0.62090284,0.67553085,0.8697142822402165,0.9835648382639604,1.519999980926846,0.0278926513719883,0.4144887838757787,1.1213843123235765,31622776.60168379,11,0.41674973324868164,1.5832502667513184,3,2.0
1690,1,2004,11.0,14.0,6.3,GUADELOUPE,15.679,-61.706,90.0,26789.316,1875252.1,45659.41868045175,221574.8,0.8033916,0.82613903,0.897,8.886740549789758e-16,4.067393770913002e-15,9.170442183403793e-14,0.2120778159164891,1.0044873189431018,1.9424184138029372,1995262.3149688789,11,0.889119301515812,0.11088069848418797,3,1.0
1691,1,2004,11.0,39.0,7.0,JAPAN,43.006,145.119,30.0,8599.067,601934.7,11072.19519384161,48491.117,0.8818482,0.8956219,0.89656585,0.8292857101985351,1.039060396112263,1.259999990463342,0.1191511645024522,0.4687105546623927,1.1043531312813948,10000000.0,11,-0.38393934574022826,0.38393934574022826,4,0.0
1692,1,2004,12.0,30.0,9.1,INDONESIA,3.316,95.854,60.0,26697.293,1868810.5,25484.313657680425,104772.47,0.699729,0.69972914,0.699729,1.0181428364344678,1.179486811817659,1.440000057220491,0.4414997168690688,0.4120907507552892,1.3231728302450907,1258925411.794166,11,1.7442483334039196,2.25575166659608,3,4.0
1693,1,2005,1.0,28.0,6.6,JAPAN,34.064,141.491,30.0,604287.8,42300144.0,1294432.2065899936,8057306.0,0.90181214,0.90900815,0.9359721,0.92128570420402,1.0476627301095724,1.4099999666215153,1.539862656203817,0.4175079993305312,2.4405789648614395,3981071.7055349695,10,-0.13965395489588409,0.13965395489588409,1,0.0
1694,1,2005,2.0,12.0,5.8,GUADELOUPE,15.775,-61.744,90.0,25511.965,1785837.6,44998.93591345814,221574.8,0.80450594,0.8299497,0.897,-2.8052956782939216e-17,4.141007195575242e-15,9.170442183403793e-14,0.1554380905800665,1.0090655760078917,1.932265693682397,630957.344480193,10,-0.14065225902848782,0.14065225902848782,2,0.0
1695,1,2005,3.0,30.0,8.6,INDONESIA,2.085,97.108,60.0,37840.78,2648854.8,38593.185292072674,153291.62,0.70018995,0.7004153,0.7007373,0.6324285660470703,0.8479197921663576,1.3600000143052284,0.0434626276366351,0.3941417368576717,1.1414354252351526,398107170.5534969,10,1.535506091720553,2.4644939082794473,2,4.0
1696,1,2005,4.0,19.0,6.7,INDONESIA,-1.644,99.607,60.0,56933.242,3985327.0,93199.0956740513,513896.94,0.7045399,0.7047003,0.7047703,0.7215714352471418,1.2726598063996226,1.3700000047683818,0.2317002373715425,0.4102203811781474,1.178586183787525,5011872.336272725,10,-0.6692472135920464,0.6692472135920464,2,0.0
1697,1,2005,6.0,10.0,7.2,USA,41.301,-125.97,150.0,4976.6704,348366.94,13439.196422903931,84619.09,0.9427131,0.94085467,0.9511953,1.3119999630110626,1.3245665961693838,1.4700000286102863,1.695140407170204,0.3355502180603335,2.36556724556821,15848931.924611142,10,0.09691964640678095,-0.09691964640678095,2,0.0
1698,1,2005,8.0,36.0,7.2,JAPAN,38.276,142.039,30.0,76773.0,5374110.0,93267.2610964193,502983.88,0.89232916,0.893396,0.8953071,1.238857133047916,1.215656946368101,1.4099999666215126,0.4256724092356619,0.3920787068991501,1.3775507034577688,15848931.924611142,10,-0.22878759931197012,0.22878759931197012,5,0.0
1699,1,2005,11.0,11.0,7.0,JAPAN,38.107,144.896,30.0,64669.688,4526878.0,90283.20818113412,502983.88,0.8917787,0.8925111,0.89656585,1.2521428482872965,1.276747681529643,1.4099999666215126,3.0473373623388107,0.3646762923744442,3.8874731471993655,10000000.0,10,-0.15621569215642564,0.15621569215642564,3,0.0
1700,1,2006,3.0,30.0,6.7,INDONESIA,-3.595,127.214,170.0,20767.426,1453719.9,53648.23019317144,439747.94,0.67347115,0.6743575,0.67553085,0.8128571357046592,0.7782287907271117,1.4199999570849404,0.093920178854947,0.6394313426098049,1.2795243061912722,5011872.336272725,9,-0.39706648784677145,0.39706648784677145,2,0.0
1701,1,2006,5.0,55.0,7.9,TONGA,-20.187,-174.123,170.0,2002.7206,116157.8,7949.435109103981,56258.87,0.7268793,0.7213657,0.736,0.0,0.0,0.0,0.2595149321337631,1.8635699904294645,3.0291920988892,79432823.47242822,9,-0.0051461361296230735,0.0051461361296230735,3,0.0
1702,1,2006,7.0,34.0,7.7,INDONESIA,-9.254,107.411,60.0,623816.9,43667184.0,670321.5588619396,4930035.5,0.7000171,0.69998485,0.7088033,1.2309999789509798,1.3446940916598775,1.4800000190740867,1.5528802272039652,0.3567613146480555,2.337226268599092,50118723.36272725,9,-0.6008917050030081,0.6008917050030081,4,0.0
1703,1,2006,9.0,28.0,6.9,SAMOA,-16.592,-172.033,170.0,6130.8438,343327.25,16747.487341636846,103899.04,0.7216343,0.7186172,0.7700651,0.0,0.0,0.0,1.746010595616653,0.9493978654749208,3.5541546893257547,7943282.347242822,9,0.03016894806327315,-0.03016894806327315,3,0.0
1704,1,2006,11.0,10.0,8.3,RUSSIA,46.592,153.266,50.0,90.555916,6248.3584,115.76211024094508,476.47256,0.8370198,0.8370199,0.8370198,0.5544927603956559,0.9346720274478112,1.8700000047687173,1.011914027962045,1.3621772043488556,3.294041858778624,199526231.49688828,9,-0.4527812987937667,0.4527812987937667,2,0.0
1705,1,2006,12.0,10.0,7.0,TAIWAN,21.799,120.547,30.0,158490.38,11094326.0,430480.0744249162,2529373.5,0.85787356,0.85615736,0.94192165,1.2049999918255867,1.470104516752477,1.5599999427796023,0.1089036271393687,0.6039033097191939,1.5867417410038742,10000000.0,9,0.7956514752225131,0.204348524777487,3,1.0
1706,1,2007,1.0,10.0,8.1,RUSSIA,46.243,154.524,50.0,79.76199,5184.5293,107.2241717704228,450.96063,0.83353066,0.83213836,0.8370198,0.541846161622246,0.969682482951938,1.8700000047687173,1.9665006992026537,1.0320205207058102,3.687317929315496,125892541.1794166,8,-0.20428984278662154,0.20428984278662154,5,0.0
1707,1,2007,3.0,8.0,6.7,JAPAN,37.336,136.588,30.0,69133.0,4839310.0,71910.27985667402,316973.38,0.90483296,0.90614665,0.91021764,1.0722857185772428,1.257814467160164,1.3999999761583657,0.0537587202428614,0.4934773718928295,1.253939083490713,5011872.336272725,8,0.7872213417865385,0.21277865821346156,1,1.0
1708,1,2007,4.0,24.0,8.1,SOLOMON ISLANDS,-8.466,157.043,170.0,2298.552,160898.64,3000.862774512166,12983.274,0.5150857,0.51514816,0.516,0.8691428729465944,1.0268631555215315,1.389999985695003,0.1224948978713681,0.6021481857499863,1.3028192606094706,125892541.1794166,8,0.06048899367805386,0.9395110063219461,3,1.0
1709,1,2007,4.0,37.0,6.2,CHILE,-45.243,-72.648,160.0,1031.6229,72213.6,1451.4567367544182,4643.8545,0.8158062,0.8157658,0.83167714,1.114428561074402,1.1408888400718071,1.419999957084812,0.120220630513231,0.2807264234207743,0.7874507203478016,1584893.192461114,8,0.572152643577101,0.4278473564228989,3,1.0
1710,1,2007,7.0,10.0,6.6,JAPAN,37.57,138.478,30.0,73247.95,5127356.5,104994.15599336557,615507.1,0.90099055,0.9015649,0.9093463,1.0824285813740384,1.2075328172041837,1.3600000143053563,0.1569522220515975,0.3440819751777932,0.9314374759399664,3981071.7055349695,8,0.29946349339425354,0.7005365066057465,2,1.0
1711,1,2007,8.0,21.0,6.7,USA,51.307,-179.971,150.0,322.15018,322.15018,0.0,322.15018,0.94821656,0.94821656,0.94821656,3.6082248300317592e-16,3.6082248300317592e-16,3.6082248300317592e-16,3.3938679997919388,0.0,3.3938679997919388,5011872.336272725,8,0.1342464780729126,-0.1342464780729126,4,0.0
1712,1,2007,8.0,39.0,8.0,PERU,-13.386,-76.603,160.0,174243.12,12197019.0,658281.3302864572,3721878.2,0.74,0.7400002,0.74,1.3085714050701736,1.3161878976786692,1.519999980926611,0.2282651966532461,0.3731165328949685,1.1181358826798322,100000000.0,8,0.41105216661526556,2.5889478333847347,2,3.0
1713,1,2007,9.0,10.0,7.4,NEW ZEALAND,-49.418,163.954,170.0,2119.1804,72052.13,9693.558308994943,56807.625,0.915,0.915,0.915,1.1779411715619557,1.0115194546931636,1.3600000143049824,4.2911641777177305,0.3361496561307159,4.982679330300941,25118864.315095823,8,-0.13871487487293518,0.13871487487293518,1,0.0
1714,1,2007,9.0,34.0,8.4,INDONESIA,-4.438,101.367,60.0,44312.08,3101845.5,51834.43539856594,343148.62,0.6922824,0.68974435,0.7047703,1.0662857055664003,1.2785395144635134,1.4400000572204608,0.3956425154033798,0.3820127724649962,1.6294581951331812,251188643.1509582,8,-0.022374924075659663,2.0223749240756597,3,2.0
1715,1,2007,9.0,35.0,7.2,SOLOMON ISLANDS,-11.61,165.762,170.0,2115.2766,148069.36,3383.4544079177367,21498.564,0.556,0.56227845,0.597,5.696084774234387e-16,9.094209845816394e-16,1.787459069646502e-14,0.6565013328468537,1.2356760701508858,3.0481769746758096,15848931.924611142,8,0.03892004501459658,-0.03892004501459658,3,0.0
1716,1,2007,11.0,40.0,7.7,CHILE,-22.247,-69.89,160.0,3827.9612,267957.28,6911.110531515612,37386.7,0.852288,0.8519085,0.85244495,1.4114285639354267,1.19089382534271,1.5199999809265212,0.1229186723052149,0.3447248764102396,0.8758913697451729,50118723.36272725,8,0.09027758208378184,0.9097224179162182,2,1.0
1717,1,2007,11.0,156.0,7.4,MARTINIQUE,14.944,-61.274,90.0,27659.652,1936175.8,45362.97434426098,221574.8,0.800011,0.82418877,0.897,0.0207142863955077,1.5801753334759175e-08,1.4500000476840371,0.1642010962245599,1.0701781854511845,2.0346039521430592,25118864.315095823,8,0.9061682644574887,0.09383173554251138,2,1.0
1718,1,2007,12.0,153.0,7.8,KERMADEC ISLANDS (NEW ZEALAND),-25.996,-177.514,170.0,11248.784,89990.27,19827.26625499774,56258.87,0.726625,0.7210644,0.736,0.0,0.0,0.0,3.878267912358833,0.5162003472820627,5.085671740421823,63095734.448019296,8,0.10400377677847834,-0.10400377677847834,4,0.0
1719,1,2008,2.0,25.0,6.5,INDONESIA,-2.486,99.972,60.0,40575.656,2840296.0,80357.84042187087,513896.94,0.70255214,0.7033241,0.7047703,0.7688571470124268,1.257889520176919,1.379999995231632,0.1474109900847139,0.4708461192446099,1.258667500114921,3162277.6601683795,7,-0.5118608483502943,0.5118608483502943,2,0.0
1720,1,2008,4.0,32.0,6.4,VANUATU,-19.941,168.953,170.0,4287.9507,300156.56,13144.314667515486,75621.1,0.597,0.597,0.597,0.1995714255741471,0.5241756413869135,1.269999980926567,0.3597777091630153,0.897665267258154,2.244815925274685,2511886.4315095823,7,0.0177026705053566,-0.0177026705053566,2,0.0
1721,1,2008,4.0,33.0,7.3,NEW CALEDONIA,-20.071,168.892,170.0,4231.0933,296176.53,13150.216967719542,75621.1,0.597,0.597,0.597,0.217714282444526,0.5406831805774341,1.269999980926567,0.5031947933102151,0.8401947853868478,2.2229609207309005,19952623.149688788,7,-0.002346299243973572,0.002346299243973572,2,0.0
1722,1,2008,5.0,19.0,7.9,CHINA,31.002,103.322,30.0,307781.66,21544716.0,815756.7144906693,6251379.5,0.7030024,0.70300233,0.7030024,1.5007142816271044,1.5350820948375368,1.830000042915376,0.1339328189946488,0.2801661707702746,0.7872069727494075,79432823.47242822,7,0.7617675461929632,4.238232453807036,2,5.0
1723,1,2008,7.0,22.0,6.9,JAPAN,37.552,142.214,30.0,92693.09,6488516.5,100265.42343655082,502983.88,0.89364594,0.89450455,0.89985776,1.1745714187621965,1.1543073473403993,1.4099999666215126,0.8217359673186264,0.3657654389426228,1.7377998380978037,7943282.347242822,7,-0.20951718708919942,0.20951718708919942,1,0.0
1724,1,2008,9.0,25.0,6.8,JAPAN,41.892,143.754,30.0,12972.864,908100.5,14512.0727136283,78721.72,0.89656585,0.89656585,0.89656585,1.1032856975282797,1.1318033996393069,1.3099999427796432,0.3793810748890018,0.429053384910931,1.4524615082701129,6309573.44480193,7,-0.15377263836445554,0.15377263836445554,2,0.0
1725,1,2009,1.0,17.0,7.6,INDONESIA,-0.414,132.885,170.0,12750.763,892553.4,27329.067669807395,228794.44,0.7955133,0.7955133,0.7955133,0.914571428299028,0.636287855093356,1.3899999856952618,0.0402616442789833,0.4162565299397326,1.0692979979387385,39810717.05534969,6,0.20978841257356887,0.7902115874264312,4,1.0
1726,1,2009,1.0,23.0,7.3,INDONESIA,-0.691,133.305,170.0,9098.27,636878.9,7384.771387836556,20668.604,0.7924021,0.7928976,0.7955133,0.915428572893229,0.8282967457283498,1.3899999856950132,0.0962081077850711,0.3978729683456044,0.9729008169399914,19952623.149688788,6,-0.4963018095204454,0.4963018095204454,3,0.0
1727,1,2009,1.0,36.0,7.4,RUSSIA,46.857,155.154,50.0,88.75677,6212.9736,112.78277431993332,464.01086,0.82487017,0.81403303,0.8370198,0.5087142927305943,0.8434429969434758,1.870000004768479,2.045645374933625,0.9900973947670488,3.5767649854376424,25118864.315095823,6,0.07133792670591038,-0.07133792670591038,2,0.0
1728,1,2009,3.0,34.0,7.6,TONGA,-23.046,-174.659,170.0,3083.0996,107908.484,10131.45773263989,56258.87,0.72400004,0.72109485,0.736,0.0,0.0,0.0,1.6122645564562883,1.1071133595339924,3.48649474118863,39810717.05534969,6,0.07416553081393736,-0.07416553081393736,3,0.0
1729,1,2009,5.0,10.0,7.3,HONDURAS,16.72,-86.236,90.0,21220.24,1485416.9,27202.387295586846,122019.32,0.6377286,0.6253723,0.706,1.187714290618861,1.2983703955309092,1.4900000095369212,0.3624168870190994,0.4247606461595422,1.4018005215164324,19952623.149688788,6,0.7084122760993846,0.29158772390061544,3,1.0
1730,1,2009,7.0,12.0,7.8,NEW ZEALAND,-45.762,166.562,170.0,1629.0188,114031.31,7058.901723734619,56807.625,0.915,0.9149998,0.915,1.2407142707279666,1.125723389144359,1.3600000143051858,0.1293754227130256,0.607754481699475,1.52655747078446,63095734.448019296,6,-0.42831077971452086,0.42831077971452086,3,0.0
1731,1,2009,8.0,5.0,7.5,INDIA,14.099,92.888,60.0,44285.793,3100005.5,62543.31374965524,202027.33,0.59194285,0.5638167,0.624,0.5457142966134191,1.0524633782173096,1.4600000381470926,0.2384218949859092,0.9053360174991424,2.2671629596300664,31622776.60168379,6,-0.6302455666557067,0.6302455666557067,5,0.0
1732,1,2009,8.0,20.0,6.7,INDONESIA,-1.479,99.49,60.0,56343.09,3944016.2,93476.43155006556,513896.94,0.7044246,0.70468557,0.7047703,0.7394285781042852,1.2746266096111143,1.3700000047683818,0.1858520917132965,0.4106783814738812,1.1798489941124906,5011872.336272725,6,-0.7736182443549163,0.7736182443549163,3,0.0
1733,1,2009,8.0,40.0,6.4,JAPAN,34.743,138.264,30.0,274682.22,19227756.0,543730.6990664446,3044729.0,0.9082646,0.9133414,0.9359721,1.0881428565297828,1.1592065755281529,1.3600000143053173,0.1620030863985641,0.3661587261810328,0.9532101201439108,2511886.4315095823,6,0.28110551906314285,0.7188944809368571,2,1.0
1734,1,2009,9.0,18.0,8.1,SAMOA,-15.489,-172.095,170.0,5612.9004,286257.9,15974.448917703588,103899.04,0.7213632,0.7181418,0.7700651,0.0,0.0,0.0,1.3816280251983752,1.38462415233485,3.2431813654772155,125892541.1794166,6,-0.4625835021582058,0.4625835021582058,1,0.0
1735,1,2009,9.0,46.0,7.0,INDONESIA,-7.782,107.297,60.0,932007.25,65240508.0,1320076.3675383888,7516311.0,0.7009966,0.7002849,0.7088033,1.2908571175165893,1.3954554085578887,1.4800000190740867,0.175308299873528,0.4005667785133216,1.201079881142558,10000000.0,6,1.8396478026354157,0.16035219736458445,2,2.0
1736,1,2009,9.0,81.0,7.5,INDONESIA,-0.72,99.867,60.0,72798.71,5095909.5,90942.06179353713,513896.94,0.7050152,0.7053218,0.7138446,0.994428576741892,1.3111595750100802,1.3700000047683818,0.1552063142997361,0.3125600275913373,1.0073186459387593,31622776.60168379,6,3.286648450033198,0.7133515499668024,2,4.0
1737,1,2009,10.0,45.0,7.6,VANUATU,-13.006,166.51,170.0,2342.6052,163982.36,3488.746431734203,21498.564,0.57591426,0.58612615,0.597,1.7057288121640518e-16,1.1520032924567397e-17,8.659739592076221e-15,0.1654871596347073,0.8195922250135143,2.4602832367311773,39810717.05534969,6,-0.0038779728222299997,0.0038779728222299997,1,0.0
1738,1,2010,1.0,15.0,6.8,SOLOMON ISLANDS,-9.019,157.551,170.0,3705.7854,259404.98,11470.69041099331,94886.87,0.515,0.515,0.515,0.7788571493966311,0.5633298849889696,1.3899999856953564,0.1619012044572914,0.5886955940035388,1.4856697736168205,6309573.44480193,5,-0.2764583654654391,0.2764583654654391,3,0.0
1739,1,2010,1.0,25.0,7.1,SOLOMON ISLANDS,-8.799,157.346,170.0,2038.8064,142716.45,2685.284174524314,11375.872,0.5150143,0.5150049,0.516,0.8661428672926783,1.0134862238394884,1.3899999856953564,0.1764001133873895,0.6188301688579847,1.405466807696531,12589254.117941665,5,-0.1347135450363487,0.1347135450363487,5,0.0
1740,1,2010,1.0,26.0,6.6,SOLOMON ISLANDS,-8.743,157.477,170.0,2322.7822,162594.77,3062.0814824926856,12860.685,0.515,0.515,0.515,0.851714294297362,0.9512738774030998,1.3899999856953564,0.1559743568565317,0.6133306579352072,1.3380578664632008,3981071.7055349695,5,-0.1362988250340949,0.1362988250340949,2,0.0
1741,1,2010,2.0,23.0,8.8,CHILE,-36.122,-72.898,160.0,36898.86,2582920.0,69326.26381054503,438149.3,0.8012386,0.80332994,0.80740595,1.213857152632291,1.337626084797631,1.5299999713898842,0.0231948270158684,0.3882666878742762,1.0437147910731746,630957344.4801943,5,0.4683069026296718,2.5316930973703284,2,3.0
1742,1,2010,3.0,11.0,6.9,CHILE,-34.29,-71.891,160.0,115013.43,8050940.5,350466.67227359174,2506817.5,0.82043123,0.8669321,0.8919913,1.4891428657940255,1.6138463368267115,1.6599999666214398,0.0864927742624428,0.3875963112497875,0.9709070712208364,7943282.347242822,5,-1.0807644884074374,1.0807644884074374,2,0.0
1743,1,2010,4.0,31.0,7.8,INDONESIA,2.383,97.048,60.0,36069.598,2524871.8,38086.75399109157,153291.62,0.7001035,0.7003552,0.7007373,0.7269999929836543,0.9484017679699772,1.3600000143052284,0.0774144689489837,0.3706351194732628,1.1083672223321988,63095734.448019296,5,-2.1554257963588555,2.1554257963588555,2,0.0
1744,1,2010,5.0,10.0,4.4,USA TERRITORY,16.591,145.682,170.0,23613.701,236137.0,31705.44761146118,84779.73,0.8613887,0.8168837,0.91031444,0.0,0.0,0.0,1.2312209387399236,0.9022528831014128,2.430545362957033,25118.864315095823,5,0.06460002850154775,-0.06460002850154775,4,0.0
1745,1,2010,6.0,35.0,7.5,INDIA,7.881,91.936,60.0,19804.955,1386346.9,38060.78540585584,231934.83,0.6510461,0.6799407,0.699729,0.4121428557804247,1.0036371803325286,1.42999994754792,1.213777986307561,1.273009322122327,3.5519951161183947,31622776.60168379,5,-0.10742527495271308,0.10742527495271308,1,0.0
1746,1,2010,8.0,10.0,6.9,USA TERRITORY,12.484,141.476,170.0,11694.716,245589.05,24287.095860297177,84779.73,0.8099946,0.8157454,0.91031444,-1.9098479411706563e-16,2.2605909596667136e-18,3.8136160895874133e-14,2.744281691068045,0.9037512500243582,4.086810349931592,7943282.347242822,5,0.13465643776677347,-0.13465643776677347,1,0.0
1747,1,2010,8.0,25.0,7.2,VANUATU,-17.541,168.069,170.0,4044.7344,283131.4,9794.31118433768,75621.1,0.597,0.59699994,0.597,-9.0470785624979e-16,3.6846275740753256e-16,1.9262369477246463e-14,0.1009554357215427,0.8332631520106926,1.7997374564331712,15848931.924611142,5,-0.13059951648315238,0.13059951648315238,2,0.0
1748,1,2010,10.0,20.0,7.8,INDONESIA,-3.487,100.082,60.0,29685.125,2077958.8,45810.557646498215,343148.62,0.6997579,0.6974023,0.7047703,0.8278571401323551,1.237884843473011,1.3799999952316924,0.3136765850550705,0.5436654268713141,1.6782177423558942,63095734.448019296,5,-0.8526994617946264,0.8526994617946264,2,0.0
1749,1,2010,12.0,14.0,7.4,JAPAN,26.901,143.698,30.0,360.8396,2886.7168,534.4430849041047,1344.9551,0.91031444,0.9103144,0.91031444,-1.0184664456342636e-14,-2.654208614876933e-15,3.111400026512001e-14,1.597030056051108,0.6633783588781619,2.972342175581473,25118864.315095823,5,0.0839422876017091,-0.0839422876017091,1,0.0
1750,1,2010,12.0,16.0,7.3,VANUATU,-19.702,167.947,170.0,4270.0566,298903.97,13133.637019659242,75621.1,0.597,0.59699994,0.597,0.3155714256422705,0.5556249539682023,1.3700000047684189,1.0858696975080415,0.5715791174124296,2.0966603531875507,19952623.149688788,5,-0.05905918043557537,0.05905918043557537,2,0.0
1751,1,2011,1.0,24.0,6.5,VANUATU,-19.157,168.311,170.0,2793.9575,195577.03,9510.370830905573,75621.1,0.597,0.597,0.597,0.090714284351877,0.0076769501372736,1.269999980926567,0.6305711696770635,0.7224348092535302,2.138814652690602,3162277.6601683795,4,0.04948891270105891,-0.04948891270105891,5,0.0
1752,1,2011,2.0,6.0,6.1,NEW ZEALAND,-43.583,172.68,170.0,7768.116,543768.1,35528.47348552644,268538.1,0.915,0.9150001,0.915,1.2392857210976786,1.2330326729169885,1.5299999713898371,0.0692026010873446,0.4234124907777561,0.9992928822926282,1258925.411794166,4,2.9077603266398744,0.09223967336012555,3,3.0
1753,1,2011,2.0,28.0,6.8,CHILE,-36.474,-73.125,160.0,32642.08,2284945.5,63236.902338207605,438149.3,0.80227435,0.80536985,0.80740595,1.1752857216766692,1.3081685446363411,1.5299999713898842,0.1509999999965643,0.3751312707560825,1.064039812290915,6309573.44480193,4,-0.7181542583774168,0.7181542583774168,2,0.0
1754,1,2011,3.0,30.0,9.1,JAPAN,38.297,142.372,30.0,72103.57,5047250.0,92508.28268541148,502983.88,0.8920069,0.8932895,0.8953071,1.2544285620961813,1.2371980757428072,1.4099999666215126,0.7510612491470974,0.386733118073599,1.6179029512591812,1258925411.794166,4,1.4212553897287026,2.5787446102712974,2,4.0
1755,1,2011,3.0,32.0,7.5,JAPAN,38.435,142.842,30.0,69168.29,4841780.5,91546.90022774064,502983.88,0.8915048,0.8926952,0.8953071,1.2745714204651926,1.2716261931655302,1.4099999666215126,1.1822389775277744,0.3950870920546795,1.9615710069973864,31622776.60168379,4,-0.3370004729075544,0.3370004729075544,2,0.0
1756,1,2011,5.0,11.0,6.8,NEW CALEDONIA,-20.244,168.226,170.0,5277.3687,369415.8,15044.775132143574,75621.1,0.597,0.597,0.597,0.3294285672051328,0.711142413552791,1.3700000047684189,0.9323958386643392,0.5986536153740418,2.0111073551119767,6309573.44480193,4,0.04281179969750619,-0.04281179969750619,1,0.0
1757,1,2011,6.0,52.0,7.3,USA,52.05,-171.836,150.0,108.252464,974.27216,170.51437015083843,470.4109,0.94821656,0.94821656,0.94821656,0.1344444486829751,0.0214484498049233,1.2100000381467757,2.2902283728920185,1.2185363707466992,4.320052300427201,19952623.149688788,4,0.08391721492513038,-0.08391721492513038,3,0.0
1758,1,2011,8.0,28.0,7.0,VANUATU,-18.311,168.218,170.0,3722.4924,260574.47,9797.097327168036,75621.1,0.597,0.59700006,0.597,-1.1857330593580328e-15,6.334473699287678e-16,5.950795411990839e-14,0.463405869633851,0.7557584455786536,2.0358987585815416,10000000.0,4,-0.011225936825189771,0.011225936825189771,2,0.0
1759,1,2011,8.0,32.0,7.1,VANUATU,-18.365,168.143,170.0,3693.3328,258533.28,9803.262683350857,75621.1,0.597,0.59699994,0.597,-1.4688151488735052e-16,6.306475408277458e-16,7.538414337204814e-14,0.5421475813973262,0.7219856239673251,2.052896964766071,12589254.117941665,4,0.0014989064406199046,-0.0014989064406199046,4,0.0
1760,1,2011,9.0,32.0,6.8,USA,52.171,-171.708,150.0,362.5186,3987.7043,892.9008968765563,3013.3484,0.94821656,0.94821656,0.94821656,0.2445454597472882,1.1236169532957776,1.480000019073438,2.417437693095187,1.1560498941711974,4.439328792657369,6309573.44480193,4,0.09446924022173754,-0.09446924022173754,3,0.0
1761,1,2012,2.0,23.0,7.0,VANUATU,-17.827,167.133,170.0,4037.6733,282637.16,9796.988937570117,75621.1,0.597,0.597,0.597,-3.0082583249832087e-16,4.024358078053229e-16,7.538414337204814e-14,1.012357644336377,0.563316198484858,2.158204694975288,10000000.0,3,0.008410027767883502,-0.008410027767883502,1,0.0
1762,1,2012,3.0,12.0,6.9,JAPAN,40.887,144.944,30.0,10608.354,742584.75,14166.82807259227,78721.72,0.88929945,0.896159,0.89656585,1.0492857013429904,1.1097080603246177,1.3099999427796432,1.8541588389216968,0.3361642866906352,2.5966596853110144,7943282.347242822,3,0.09873386898206793,-0.09873386898206793,1,0.0
1763,1,2012,3.0,16.0,6.7,VANUATU,-19.125,169.613,170.0,2975.948,208316.36,9557.871861671532,75621.1,0.597,0.5970001,0.597,0.0362857137407414,1.337086515757337e-05,1.269999980926567,0.0120000000225104,1.1655501043749044,2.439605043664015,5011872.336272725,3,-0.662879324769118,0.662879324769118,3,0.0
1764,1,2012,3.0,20.0,7.4,MEXICO,16.493,-98.231,150.0,31130.18,2179112.5,22557.97116399919,117437.67,0.70047265,0.7002924,0.70126706,1.4408571430614576,1.4745809034754085,1.590000033378811,0.1586190404696002,0.3633415958052366,0.9034538414074412,25118864.315095823,3,-0.03896193492045944,1.0389619349204595,3,1.0
1765,1,2012,4.0,11.0,6.3,VANUATU,-18.972,168.741,170.0,3099.1543,216940.8,9546.05914583426,75621.1,0.597,0.597,0.597,0.0362857137407505,1.2839308890493924e-05,1.269999980926567,0.165423698444031,0.9086013143700516,2.1376093521018213,1995262.3149688789,3,-0.009547844281554427,0.009547844281554427,1,0.0
1766,1,2012,4.0,25.0,8.2,INDONESIA,0.802,92.463,60.0,25114.424,1682666.4,30218.334651824214,147120.52,0.69992465,0.7001175,0.7007373,0.7189552018891041,0.7041262726584,1.42999994754792,3.57450318227976,0.5096851606698685,4.93010169047306,158489319.2461111,3,-0.8035740404806712,0.8035740404806712,3,0.0
