,I_D,FLAG_TSUNAMI,YEAR,MONTH,FOCAL_DEPTH,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,EQ_MAG_ML,EQ_MAG_MFA,EQ_MAG_UNK,INTENSITY,COUNTRY,LATITUDE,LONGITUDE,REGION_CODE,DEATHS,avg_density,dst_avg_density,sum_density,density_deviation,max_density,HDI,HDI_pop_wgt,max_HDI,dist_to_closest_pop,pop_dist_deviation,avg_pop_distance,eq_mag_unlogged
548,5538,No,1999,10.0,0.0,7.2,7.2,7.4,6.3,0.0,0.0,0.0,7.0,USA,34.594,-116.271,150.0,0,50271.152,60188.71429576412,5027115.0,140228.36857977096,805208.2,0.95026195,0.95116293,0.9511953,0.10852188719168976,0.36678765122486057,0.9833052174771484,15848931.924611142
549,5539,No,1999,10.0,33.0,5.9,5.9,5.6,5.7,0.0,0.0,0.0,6.0,TAIWAN,23.445,120.506,30.0,1,235362.33,249171.483281433,20241160.0,533923.871697036,2659209.0,0.8526745,0.85591596,0.8560884,0.138061580476167,0.4799751470674209,1.0385744587517975,794328.2347242822
550,5540,No,1999,10.0,62.0,4.4,0.0,0.0,4.4,0.0,0.0,0.0,0.0,PERU,-13.64,-74.43,160.0,0,8458.747,7995.912014093403,93046.21,5866.916917695357,17227.213,0.74,0.74,0.74,0.0570087712628108,0.12174867980006679,0.3115244904523675,25118.864315095823
551,5541,No,1999,11.0,10.0,5.3,5.3,5.3,5.1,5.5,0.0,0.0,0.0,CHINA,39.899,113.983,30.0,0,112823.21,116092.26882429769,5641160.5,163990.41069204765,909373.94,0.73832244,0.7363569,0.7667187,0.11063453346722653,0.23801165775936967,0.6656451320001427,199526.2314968879
552,5542,No,1999,11.0,22.0,5.7,5.7,5.5,5.5,0.0,0.0,0.0,0.0,TURKEY,40.744,30.266,140.0,2,226875.0,250911.76737721477,22687500.0,793198.6287508555,7203216.5,0.767,0.767,0.767,0.161375338887165,0.4173877571494243,1.0626154457624286,501187.2336272725
553,5543,No,1999,11.0,10.0,7.2,7.2,7.5,6.3,0.0,0.0,0.0,9.0,TURKEY,40.758,31.161,140.0,894,60826.324,62833.28449638157,6082632.5,79201.14441416523,366594.97,0.767,0.7670001,0.767,0.1224132345826759,0.39975247018745474,1.0312691127682416,15848931.924611142
554,5544,No,1999,11.0,33.0,4.6,0.0,4.6,4.8,5.0,0.0,0.0,0.0,CHINA,24.589,102.872,30.0,1,210749.81,185051.1775382285,10326741.0,336370.7368475962,2337571.8,0.64671975,0.6467197,0.64671975,0.0361247837452388,0.23805464465914067,0.6584890610941501,39810.71705534969
555,5545,Yes,1999,11.0,33.0,7.5,7.5,7.3,6.4,0.0,0.0,0.0,0.0,VANUATU,-16.423,168.214,170.0,5,3793.9502,3353.942790095754,292134.16,9367.989559632855,75621.1,0.597,0.59700006,0.597,0.10111874206332229,0.9525266961807767,1.625742527146095,31622776.60168379
556,5546,No,1999,11.0,10.0,5.0,0.0,0.0,5.0,5.3,0.0,0.0,0.0,CHINA,40.459,122.889,30.0,0,190992.8,194494.24840771695,9740633.0,216029.67274661132,1060069.8,0.78583354,0.78583354,0.78583354,0.08515867541269485,0.24065286462622457,0.6721003359011135,100000.0
557,5547,No,1999,12.0,19.0,5.7,5.7,5.5,5.3,0.0,0.0,0.0,0.0,TURKEY,40.358,42.346,140.0,1,17844.88,19383.43168534307,1784488.1,15915.34615626255,109074.586,0.76688004,0.7669134,0.769,0.03361547264454924,0.3339344519231932,0.9393151249721037,501187.2336272725
558,5548,No,1999,12.0,33.0,7.3,7.3,7.1,6.5,0.0,0.0,0.0,7.0,PHILIPPINES,15.766,119.74,170.0,5,431763.22,463599.9113444606,43176324.0,1111639.678152519,9243547.0,0.71923393,0.8061085,1.0,0.1584487298688562,0.5517896449442089,1.4512197993051843,19952623.149688788
559,5549,No,1999,12.0,56.0,6.5,6.5,6.3,6.2,0.0,0.0,0.0,0.0,INDONESIA,-6.845,105.555,60.0,5,638361.94,680358.1515438453,56814212.0,1287623.9429541973,7516311.0,0.6938721,0.6993926,0.7088033,0.07615773107339838,0.5105512183487825,1.2991154981702007,3162277.6601683795
560,5550,No,1999,12.0,10.0,5.6,5.6,5.5,5.4,0.0,0.0,0.0,7.0,ALGERIA,35.321,-1.281,15.0,24,78754.99,66097.05194673009,7875499.0,157880.79288864622,1307035.9,0.7256128,0.7247032,0.853641,0.10840664185700662,0.4416282617825823,1.153296073697739,398107.1705534969
561,5551,No,2000,1.0,33.0,4.6,0.0,0.0,4.6,0.0,0.0,0.0,0.0,INDIA,22.132,92.771,60.0,0,197010.53,244376.4045775092,10047537.0,600073.3437196934,4131092.5,0.57788235,0.58002615,0.624,0.10423531073274654,0.2409962539090612,0.6726470286120412,39810.71705534969
562,5552,No,2000,1.0,10.0,5.1,5.1,4.7,4.9,0.0,0.0,0.0,0.0,CHINA,40.498,122.994,30.0,0,190442.72,196175.40485254707,9903022.0,215450.757754321,1060069.8,0.78583354,0.7858336,0.78583354,0.17114321486198242,0.2374343644805256,0.6758463504657264,125892.54117941661
563,5553,No,2000,1.0,33.0,5.9,5.9,5.9,5.4,5.5,0.0,0.0,0.0,CHINA,25.607,101.063,30.0,5,83712.95,81868.90496218725,8371295.5,76461.98007149422,595243.3,0.65122235,0.6543739,0.7030024,0.06456004958570936,0.33382966453715446,0.9398351863628089,794328.2347242822
564,5554,No,2000,2.0,33.0,5.3,5.3,5.3,5.1,0.0,0.0,0.0,0.0,IRAN,35.288,58.218,140.0,1,15242.701,14071.25461979286,792620.5,11961.589733990932,40810.758,0.774,0.774,0.774,0.1273499116550786,0.23939922300970068,0.6769618869677718,199526.2314968879
565,5555,No,2000,2.0,5.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,SOUTH AFRICA,-26.288,30.888,10.0,0,55388.49,54861.23508236288,720050.4,54961.846311806294,172969.22,0.60193735,0.5719166,0.6541694,0.08796590247894566,0.1268321441671941,0.3406506541767564,31622.776601683792
566,5556,No,2000,3.0,127.0,7.6,7.6,7.6,6.8,0.0,0.0,0.0,0.0,JAPAN,22.338,143.73,30.0,0,285730.44,324491.06248299294,28573046.0,987753.4780813532,8057306.0,0.8884426,0.918729,0.9359721,2.9562466067513298,2.815189523092262,12.12374219742136,39810717.05534969
567,5557,Yes,2000,5.0,26.0,7.6,7.6,7.5,6.7,0.0,0.0,0.0,0.0,INDONESIA,-1.105,123.573,170.0,46,22992.836,25746.183577560005,2299283.5,43370.80001802587,380860.22,0.6761459,0.6774322,0.7098115,0.19900753752565462,0.5341273849149514,1.404505200169305,39810717.05534969
568,5558,No,2000,5.0,5.0,4.1,0.0,4.1,4.5,0.0,0.0,0.0,0.0,TURKEY,38.164,38.777,140.0,0,57315.914,59716.30441929437,802422.8,59427.5328514734,210957.05,0.767,0.767,0.767,0.10547511555869236,0.12497416371094731,0.35042922245021463,12589.254117941662
569,5559,No,2000,5.0,10.0,5.4,5.4,5.3,5.4,0.0,0.0,0.0,0.0,TAIWAN,24.223,121.058,30.0,3,337744.16,369037.00244883326,14185254.0,642526.4668460124,2659209.0,0.8560884,0.8560884,0.8560884,0.11871394189881937,0.2344529282052309,0.6235881348845445,251188.6431509582
570,5560,No,2000,6.0,33.0,7.9,7.9,8.0,6.8,0.0,0.0,0.0,6.0,INDONESIA,-4.721,102.087,60.0,103,50596.305,50407.13723422593,5059630.5,44801.494375341994,343148.62,0.6861781,0.6849734,0.7047703,0.6396561576529881,0.47289776886785356,1.6720822417683914,79432823.47242822
571,5561,No,2000,6.0,10.0,6.0,6.0,6.1,5.5,0.0,0.0,0.0,7.0,TURKEY,40.693,32.992,140.0,2,77232.94,71089.67982047079,7723294.0,249554.70679781356,1734137.5,0.767,0.7670001,0.767,0.1353255334208933,0.3345366718061911,0.9409768132448201,1000000.0
572,5562,No,2000,6.0,33.0,6.3,6.3,6.5,6.3,0.0,0.0,0.0,0.0,CHINA,26.856,97.238,30.0,0,9500.0205,10775.30135668918,950002.06,14549.747389814835,60921.574,0.5671072,0.5693752,0.64671975,0.11458621206869496,0.3338310877412783,0.9403144350739173,1995262.3149688789
573,5563,No,2000,6.0,33.0,6.7,6.7,6.7,6.1,0.0,0.0,0.0,0.0,INDONESIA,-4.612,101.905,60.0,1,47209.39,46372.20816445858,4720939.0,44296.900660162275,343148.62,0.6881845,0.6866557,0.7047703,0.6768079491425036,0.46375493256677214,1.6959661107854713,5011872.336272725
574,5564,No,2000,6.0,33.0,6.4,6.4,6.2,6.2,0.0,0.0,0.0,0.0,TAIWAN,23.843,121.225,30.0,2,259226.89,262890.18460838735,23330420.0,591911.0543491206,2858022.0,0.85666734,0.8560902,0.88213944,0.10499523797102153,0.4992771684546243,1.0821118524302413,2511886.4315095823
575,5565,Yes,2000,6.0,10.0,7.9,7.9,7.8,6.8,0.0,0.0,0.0,0.0,AUSTRALIA,-13.802,97.453,60.0,0,99167.38,102343.36213455866,9916738.0,146001.00232415108,875619.44,0.6907656,0.6927706,0.7088033,1.7738131243161424,1.0362703295935451,10.871791267601134,79432823.47242822
576,5566,No,2000,6.0,10.0,6.5,6.5,6.6,6.1,0.0,0.0,0.0,0.0,ICELAND,63.98,-20.758,120.0,0,2662.5532,2427.1785452815934,266255.3,11360.522447864772,83855.55,0.921,0.921,0.921,0.1572068700646548,0.43149837656496143,1.0991337769002643,3162277.6601683795
577,5568,Yes,2000,7.0,10.0,6.1,6.1,6.1,6.0,0.0,0.0,0.0,0.0,JAPAN,34.221,139.131,30.0,1,549243.25,644060.274347085,42840976.0,1235041.0348231685,8057306.0,0.90543115,0.910201,0.9359721,0.09618731724202687,0.5085761490606039,1.3160723868878634,1258925.411794166
578,5569,No,2000,7.0,33.0,5.4,5.4,5.1,5.0,0.0,0.0,0.0,0.0,NICARAGUA,11.884,-85.988,100.0,7,73041.445,51850.855237507414,2994699.2,152353.03673144328,712150.9,0.6481951,0.6460372,0.776,0.11335784049305936,0.24850245709865246,0.636083886797117,251188.6431509582
579,5570,No,2000,7.0,33.0,5.4,5.4,5.0,5.2,0.0,0.0,0.0,0.0,INDONESIA,-6.675,106.845,60.0,0,1248657.8,1041020.4537088419,57438256.0,1730979.5292908675,7516311.0,0.7028853,0.70175964,0.7088033,0.058309518962564484,0.2334164585835262,0.6410699964976945,251188.6431509582
580,5571,Yes,2000,7.0,10.0,6.1,6.1,5.9,5.5,0.0,0.0,0.0,0.0,JAPAN,34.319,139.26,30.0,0,549733.0,617618.287958991,43428908.0,1226566.587253305,8057306.0,0.9047981,0.90986735,0.9359721,0.12791012471900517,0.5061692513127689,1.2814689392772032,1258925.411794166
581,5572,No,2000,7.0,33.0,6.4,6.4,6.3,6.1,0.0,0.0,0.0,0.0,PHILIPPINES,20.253,122.043,170.0,0,14535.27,20017.170600152487,436058.1,29445.253096084438,107520.6,0.79941225,0.76562214,0.94192165,0.14699659861684175,0.5811901307085146,1.3181497502986046,2511886.4315095823
582,5573,No,2002,7.0,17.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,0.0,GERMANY,50.889,6.103,120.0,0,221611.48,218696.7975114699,10415740.0,221194.97240498583,956828.44,0.90913105,0.911928,0.93296343,0.02607680962603581,0.23242031668315083,0.6437105969611451,63095.7344480193
583,5574,No,2000,8.0,10.0,6.8,6.8,7.1,6.3,0.0,0.0,0.0,6.0,RUSSIA,48.786,142.246,50.0,0,3309.8477,3975.253486396124,330984.75,9403.147193823903,65595.43,0.83279145,0.83672816,0.8370198,0.15020652448070326,0.5757164867720709,1.3263472477470908,6309573.44480193
584,5575,No,2000,8.0,33.0,4.2,0.0,4.2,4.9,0.0,0.0,0.0,0.0,CHINA,25.826,102.194,30.0,1,75308.375,80773.11809504773,979008.9,35662.31563938714,156523.11,0.65537864,0.6527598,0.7030024,0.08462860035607997,0.12376822420789954,0.3384674873740587,15848.93192461114
585,5576,No,2000,9.0,10.0,5.0,5.0,4.9,4.9,0.0,0.0,0.0,7.0,USA,38.379,-122.413,150.0,0,124681.9,118756.95556056053,5735367.5,220354.92351808443,1039076.2,0.9511953,0.9511952,0.9511953,0.03820994635189154,0.23300951475679813,0.6396322902825758,100000.0
586,5577,No,2000,10.0,34.0,6.5,6.5,6.7,6.1,0.0,0.0,0.0,0.0,TANZANIA,-7.977,30.709,10.0,0,24702.277,24656.417104627755,2470227.8,25806.06616300994,213957.23,0.5238,0.5180731,0.579,0.17017637907818364,0.33620403752726147,0.9688586980044704,3162277.6601683795
587,5578,No,2000,10.0,10.0,6.7,6.7,6.8,5.8,0.0,0.0,0.0,9.0,JAPAN,35.456,133.134,30.0,0,105286.75,114884.66918058926,10528675.0,121599.81482099474,542317.0,0.89777803,0.8996979,0.9063448,0.08149846623298743,0.49080208168527795,1.179802603593021,5011872.336272725
588,5579,No,2000,10.0,33.0,5.1,5.1,4.5,5.2,0.0,0.0,0.0,0.0,AFGHANISTAN,37.542,69.582,40.0,0,93454.2,93395.71566420903,4766164.5,50574.32260124656,263367.75,0.56315684,0.5638643,0.627,0.09347726997909597,0.23937874506638418,0.6714416567665404,125892.54117941661
589,5580,No,2000,11.0,17.0,6.5,6.5,6.4,6.0,0.0,0.0,0.0,0.0,PANAMA,7.042,-77.829,100.0,0,9605.975,11508.84544587567,960597.5,16974.615753896698,134950.25,0.74591,0.73135525,0.788,0.09489467846214861,0.43351519495152707,1.2205772937421722,3162277.6601683795
590,5581,Yes,2000,11.0,17.0,8.0,8.0,8.2,6.0,0.0,0.0,0.0,0.0,PAPUA NEW GUINEA,-4.001,152.327,170.0,2,5885.8003,5044.067929508438,588580.0,8141.462347377975,44026.39,0.516,0.51600003,0.516,0.13296616111131795,0.692471203424645,1.35587196891307,100000000.0
591,5582,No,2000,11.0,30.0,7.8,7.8,7.8,6.2,0.0,0.0,0.0,0.0,PAPUA NEW GUINEA,-5.233,153.102,170.0,0,6846.5405,6586.54461249822,684654.06,8880.12861371657,44026.39,0.516,0.51600003,0.516,0.4239021113349164,0.5526508847416678,1.760009724287533,63095734.448019296
592,5583,No,2000,11.0,33.0,7.8,7.8,8.0,6.2,0.0,0.0,0.0,0.0,PAPUA NEW GUINEA,-5.496,151.781,170.0,0,6473.531,5924.945301740384,647353.06,8296.211429593546,44026.39,0.516,0.51600003,0.516,0.15322206109217526,0.6547838554058527,1.4510125849428939,63095734.448019296
593,5584,No,2000,11.0,50.0,6.8,6.8,0.0,5.8,0.0,0.0,0.0,0.0,AZERBAIJAN,40.245,49.946,40.0,31,70067.61,51731.29804386021,7006761.0,184136.1806112414,1830877.5,0.76066846,0.760198,0.774,0.14812494725764283,0.6206523320268088,1.5198828164976999,6309573.44480193
594,5585,No,2000,12.0,30.0,7.0,7.0,7.5,6.7,0.0,0.0,0.0,0.0,TURKMENISTAN,39.566,54.799,40.0,11,2329.9734,2274.3694425313765,232997.33,462.40034918845384,2527.824,0.692,0.6919999,0.692,0.09621330471033225,0.33504393126159676,0.9411164160104581,10000000.0
595,5586,No,2000,12.0,10.0,6.0,6.0,5.8,5.1,0.0,0.0,0.0,7.0,TURKEY,38.457,31.351,140.0,6,31722.117,35631.96912633305,3172211.8,45058.781198490266,208077.77,0.767,0.76699996,0.767,0.08544003744906953,0.33375661145244073,0.9400587529878297,1000000.0
596,5587,Yes,2001,1.0,60.0,7.7,7.7,7.8,6.4,0.0,0.0,0.0,8.0,EL SALVADOR,13.049,-88.66,100.0,844,117703.7,112627.21559490055,11770371.0,149960.8316571342,1123768.2,0.63740534,0.65143555,0.72968847,0.08367197859151783,0.4701791048462718,1.3305124175618581,50118723.36272725
597,5589,No,2001,1.0,16.0,7.7,7.7,8.0,6.9,0.0,0.0,0.0,10.0,INDIA,23.419,70.232,60.0,20005,78263.16,81606.00428107473,7826315.0,99239.74312729135,753062.25,0.6955416,0.70430964,0.7147077,0.11569356073660522,0.3344912228008474,0.9408503949358785,50118723.36272725
598,5592,No,2001,2.0,10.0,6.6,6.6,6.5,5.5,0.0,0.0,0.0,6.0,EL SALVADOR,13.671,-88.938,100.0,315,117978.12,98724.28958825112,11797811.0,146243.94105179404,1123768.2,0.63755536,0.6519479,0.72968847,0.07800640999382542,0.4347018206809145,1.073898963512753,3981071.7055349695
599,5593,No,2001,2.0,33.0,5.6,5.6,5.4,5.7,0.0,0.0,0.0,0.0,CHINA,29.513,101.129,30.0,3,8884.467,10106.432665028049,888446.6,12980.877898260482,89034.15,0.7030024,0.7030024,0.7030024,0.11207140581602591,0.3339734092010088,0.940397333220161,398107.1705534969
600,5595,No,2001,2.0,52.0,6.8,6.8,6.6,6.5,0.0,0.0,0.0,8.0,USA,47.149,-122.727,150.0,1,53491.613,39850.9866201399,5349161.0,119178.73774132493,702295.3,0.9469737,0.94674397,0.94821656,0.10478549518101557,0.3337414208436818,0.9402103474081142,6309573.44480193
601,5596,No,2001,3.0,50.0,6.8,6.8,6.5,6.4,0.0,0.0,0.0,9.0,JAPAN,34.083,132.526,30.0,2,89076.8,83096.18760916799,8907680.0,109575.54095231436,542317.0,0.8961379,0.89927846,0.9063448,0.10754068999524688,0.34654606745738026,0.9545662705647748,6309573.44480193
602,5597,No,2001,5.0,10.0,5.7,5.7,5.4,5.2,0.0,0.0,0.0,0.0,EL SALVADOR,13.605,-88.795,100.0,1,116611.555,101170.37017467147,11661155.0,145980.18307738422,1123768.2,0.63705534,0.65172565,0.72968847,0.08246211250828787,0.43729477901967684,1.0822941113614513,501187.2336272725
603,5598,No,2001,5.0,33.0,5.5,5.5,5.3,5.1,0.0,0.0,0.0,0.0,CHINA,27.689,101.003,30.0,2,21792.402,20874.21247459913,1089620.1,18531.3682691034,72200.414,0.68499196,0.6808425,0.7030024,0.13776792080684477,0.2355384607567548,0.6643351570063162,316227.7660168379
604,5599,No,2001,6.0,62.0,5.0,5.0,4.6,5.0,0.0,0.0,0.0,0.0,AFGHANISTAN,35.169,69.389,40.0,4,173908.81,167541.6805318063,8521532.0,449641.7023525981,2649905.8,0.479,0.47899997,0.479,0.0461735855099094,0.2371865285352555,0.6583391352445658,100000.0
605,5601,Yes,2001,6.0,33.0,8.4,8.4,8.2,6.7,0.0,0.0,0.0,8.0,PERU,-16.265,-73.641,160.0,77,5672.434,6080.145631201303,567243.4,8281.199138032918,51478.37,0.74,0.74000007,0.74,0.11115754584900912,0.4809614949105257,1.2599386016869614,251188643.1509582
606,5602,No,2001,6.0,5.0,5.5,5.5,4.9,5.2,0.0,0.0,0.0,0.0,TURKEY,37.238,36.206,140.0,0,87715.055,92329.03429358151,4473467.5,92306.48624655705,533281.8,0.75341177,0.7561955,0.767,0.1390323703167682,0.2414290365694624,0.6764009574202954,316227.7660168379
607,5603,No,2001,7.0,62.0,6.6,6.6,0.0,6.2,0.0,0.0,0.0,0.0,PERU,-16.086,-73.987,160.0,0,5418.836,6149.692020674509,541883.56,8098.062526704488,51478.37,0.74,0.74000007,0.74,0.11859595271827604,0.4798320511237306,1.2622593199098207,3981071.7055349695
608,5604,No,2001,7.0,33.0,7.6,7.6,7.3,6.6,0.0,0.0,0.0,0.0,PERU,-17.543,-72.077,160.0,1,19104.957,17759.192718984505,1910495.6,63356.14858696151,556702.3,0.74222696,0.741376,0.8513465,0.4207469548353907,0.43971917715412173,1.4838441881835533,39810717.05534969
609,5605,No,2001,7.0,33.0,4.3,0.0,4.3,4.6,4.7,0.0,0.0,0.0,CHINA,24.455,102.66,30.0,0,250018.34,244728.71830803252,3250238.5,182844.362995755,675366.06,0.64671975,0.6467198,0.64671975,0.08732124596882708,0.12508723717774806,0.33955436827328145,19952.62314968879
610,5606,No,2001,7.0,10.0,6.5,6.5,6.6,6.0,0.0,0.0,0.0,0.0,GREECE,39.059,24.244,130.0,0,45613.344,47615.88922831809,4561334.0,186303.0155143586,1397007.1,0.85886973,0.88543093,0.892091,0.13607718397281926,0.4114266413847363,1.160712211344085,3162277.6601683795
611,5607,No,2001,8.0,33.0,5.8,5.8,5.5,5.4,0.0,0.0,0.0,0.0,PERU,-14.258,-72.683,160.0,4,15694.661,16596.610855911294,1569466.1,38162.08432317862,350646.62,0.74,0.73999995,0.74,0.13058713565915125,0.33424030335617694,0.9407303468140281,630957.344480193
612,5608,No,2001,9.0,5.0,4.2,0.0,0.0,4.2,0.0,0.0,0.0,6.0,USA,34.059,-118.387,150.0,0,892824.75,647084.7111638832,8928247.0,868281.2446412686,2327441.0,0.9511953,0.95119524,0.9511953,0.06708203933356761,0.12757166256745303,0.3137720889744112,15848.93192461114
613,5609,No,2001,10.0,37.0,7.0,7.0,7.3,6.7,0.0,0.0,0.0,8.0,USA TERRITORY,12.686,144.98,170.0,0,23613.701,17732.85659329501,236137.0,31705.44761146118,84779.73,0.8613887,0.8168837,0.91031444,0.5645759470531556,0.8734235363337047,1.615693100063424,10000000.0
614,5610,No,2001,10.0,33.0,7.5,7.5,7.3,6.3,0.0,0.0,0.0,0.0,INDONESIA,-4.102,123.907,170.0,0,26340.191,25269.71111091835,2634019.2,36023.42717851023,218591.34,0.6877005,0.69160795,0.6926712,0.5324969483282851,0.4535600080425365,1.7854210948332443,31622776.60168379
615,5611,No,2001,10.0,10.0,5.6,5.6,5.5,5.3,0.0,0.0,0.0,0.0,CHINA,26.316,100.648,30.0,1,71674.484,69827.80661245584,7167448.0,78314.02619797674,595243.3,0.6540365,0.65648156,0.7030024,0.0633245607963687,0.33380723507261795,0.9398015761400594,398107.1705534969
616,5612,No,2001,11.0,10.0,7.8,7.8,8.0,6.1,0.0,0.0,0.0,0.0,CHINA,35.946,90.541,40.0,0,437.48,459.93842584340155,43748.0,643.1979299881555,2056.2947,0.68209285,0.6781469,0.7083121,1.0754519980176633,0.41452767774766713,2.133720257291167,63095734.448019296
617,5613,No,2001,12.0,10.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,6.0,BANGLADESH,23.632,90.376,60.0,0,2899674.8,2199111.73418079,31896422.0,3271713.7816502997,10574817.0,0.579,0.579,0.579,0.007071067802162656,0.1353401491867971,0.3103341952570544,31622.776601683792
618,5614,Yes,2002,1.0,21.0,7.2,7.2,7.5,6.3,0.0,0.0,0.0,0.0,VANUATU,-17.6,167.856,170.0,0,3471.4675,2534.729299356351,291603.28,9025.485171528193,75621.1,0.597,0.59700006,0.597,0.27015921233935186,0.8971435532802952,2.0969447727579076,15848931.924611142
619,5615,No,2002,1.0,33.0,5.3,5.3,5.2,5.2,0.0,0.0,0.0,0.0,TAJIKISTAN,38.673,69.902,40.0,3,37634.38,38254.144143437545,1881718.9,37180.41212053444,172414.86,0.62329996,0.623622,0.664,0.05507267923695192,0.23906724335389518,0.6651112058090969,199526.2314968879
620,5616,No,2002,1.0,11.0,6.7,6.7,6.6,6.0,0.0,0.0,0.0,0.0,PAPUA NEW GUINEA,-3.212,142.427,170.0,1,8984.468,9184.205308578443,898446.8,19088.03967274346,180575.94,0.5203211,0.53365356,0.5777301,0.10135580890514226,0.44398445513874657,1.1653248583753264,5011872.336272725
621,5617,No,2002,1.0,33.0,5.6,5.6,5.2,5.5,0.0,0.0,0.0,0.0,CHILE,-19.384,-69.231,160.0,0,4334.912,5201.169242946359,433491.2,8805.913754241723,47385.977,0.7917433,0.81894284,0.8513465,0.106381389357317,0.34005375182696057,0.9456277340535546,398107.1705534969
622,5618,No,2002,1.0,15.0,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,RWANDA,-1.684,29.077,10.0,0,238912.8,230459.39869923927,12184553.0,194928.76650295136,848739.06,0.45737255,0.4691439,0.498,0.07605918749213589,0.23994097122031596,0.6714478286490931,50118.72336272725
623,5619,No,2002,1.0,109.0,5.9,5.9,0.0,5.6,0.0,0.0,0.0,0.0,MEXICO,18.194,-95.908,150.0,0,71796.625,79483.33913802751,7179662.5,123139.41322117309,840227.9,0.72025585,0.7252822,0.7383385,0.07648529269994565,0.36703928734739183,0.9747970762803712,794328.2347242822
624,5620,No,2002,2.0,5.0,6.5,6.5,6.4,5.7,0.0,0.0,0.0,0.0,TURKEY,38.573,31.271,140.0,44,29513.977,32770.02968665334,2951397.8,41419.73641182538,208077.77,0.767,0.7670001,0.767,0.11627553484587004,0.3340185914978717,0.9405117036641242,3162277.6601683795
625,5621,No,2002,2.0,44.0,4.9,0.0,0.0,4.9,0.0,0.0,0.0,0.0,TAJIKISTAN,38.773,69.924,40.0,0,34685.9,36132.52425937335,1699609.0,36138.59157692279,172414.86,0.627,0.625265,0.664,0.11315917991977724,0.2341530689948668,0.6580772446053957,79432.82347242821
626,5622,No,2002,2.0,33.0,5.4,5.4,5.0,5.6,0.0,0.0,0.0,0.0,IRAN,28.093,51.755,140.0,1,22800.494,24305.379999284614,752416.3,27272.365864965956,119753.11,0.774,0.77399987,0.774,0.12419339758645426,0.24932600728886692,0.6055115880368349,251188.6431509582
627,5623,No,2002,2.0,7.0,5.5,5.5,5.5,5.4,0.0,0.0,0.0,0.0,MEXICO,32.319,-115.322,150.0,0,33538.855,22339.165844693074,1710481.5,108015.91968321711,715240.94,0.834159,0.81698877,0.9511953,0.07710382610767194,0.24325022451237324,0.6747499379031885,316227.7660168379
628,5624,No,2002,3.0,226.0,7.4,7.4,0.0,6.6,0.0,0.0,0.0,0.0,AFGHANISTAN,36.502,70.482,40.0,166,37480.02,38142.42804045102,3748002.0,33911.060834719225,130436.95,0.48933795,0.48959598,0.627,0.163027605019995,0.3362067265490575,0.9422703362899633,25118864.315095823
629,5625,Yes,2002,3.0,31.0,7.5,7.5,7.2,6.3,0.0,0.0,0.0,0.0,PHILIPPINES,6.033,124.249,170.0,15,151252.81,154037.20955491753,15125282.0,180661.48956626622,1363748.1,0.57652473,0.6008861,0.7305636,0.15440207251293414,0.5565227237059618,1.4836238180362318,31622776.60168379
630,5626,No,2002,3.0,8.0,6.1,6.1,6.2,5.9,0.0,0.0,0.0,0.0,AFGHANISTAN,36.062,69.315,40.0,1000,61666.844,62127.542375215264,6166684.5,59589.34592506866,350597.66,0.48344,0.48598042,0.627,0.08700000001695905,0.33405059572984996,0.9402978770040842,1258925.411794166
631,5627,Yes,2002,3.0,33.0,7.1,7.1,7.4,6.4,0.0,0.0,0.0,0.0,TAIWAN,24.279,122.179,30.0,5,233945.28,219527.15896811066,23394528.0,566459.4073272045,2858022.0,0.85758114,0.85563195,0.88213944,0.318797741506421,0.5952112220722475,1.6138799103644828,12589254.117941663
632,5628,No,2002,4.0,71.0,6.4,6.4,0.0,6.1,0.0,0.0,0.0,0.0,CHILE,-29.67,-71.384,160.0,0,8213.05,5187.216728110101,821305.0,18207.37978582182,97572.11,0.8354253,0.83630323,0.8436569,0.045891175627526155,0.46221594064908433,1.1618816032523254,2511886.4315095823
633,5629,No,2002,4.0,10.0,5.9,5.9,5.9,5.8,0.0,0.0,0.0,0.0,TAJIKISTAN,39.959,69.417,40.0,50,89239.16,94095.63032188048,8923916.0,178760.57647651096,1431623.9,0.65919995,0.6746168,0.794,0.09391485504033309,0.33394193569355557,0.9402861031350501,794328.2347242822
634,5630,No,2002,4.0,62.0,6.6,6.6,0.0,6.2,0.0,0.0,0.0,0.0,CHILE,-27.535,-70.586,160.0,0,2637.802,2127.2518120659684,263780.22,2457.0402363136473,7637.866,0.84158295,0.843227,0.85244495,0.09808669633914432,0.42020610228704647,1.0596620042681233,3981071.7055349695
